look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 A double. Good flavor. Very hoppy 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 I pick up mango, and a slight grapefruit taste. There is a fruit, and a sweetness that I can't figure out, and it helped the feel and taste. I liked the unknown character that I couldn't pin point. This was a bit malty for me, but it didn't take over this beer completely.   
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 
look: 3.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 3.5 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.25 | taste: 3.25 | feel: 3.5 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 3 | taste: 3.5 | feel: 4 | overall: 3.5 It's a good double ipa. But not as good as the scores it gets. Glad I was able to try it. Pretty balanced beer. I grabbed some off Flavors on it. Like olive on the nose?   
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 A big boozy dipa. Bitter and malty which is kinda an odd combo. One bomber of this and you're on your way. 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4 | feel: 4 | overall: 4.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 4.75 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 5 | overall: 4.75 This is an amazing DIPA!! 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 4.25 Good color and head. Smell and taste are quite boozy, but overall pretty good. I'd put it below Shipyard XXXX and 90 min but above Green Flash/Ballast point varieties.   
look: 4.25 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 3.75 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 3.75 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.5 | overall: 3.75 
look: 4.25 | smell: 4.5 | taste: 5 | feel: 4 | overall: 4.75 Absolutely delish quad. Drinking a 2011 vintage... 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 In the big world of DIPAs, The Maharaja reigns supreme. One of the first IPAs I fell in love with, and it still holds up as the best after having tried Pliny, Heady Topper, Hopslam and all the big dogs.    From its near Crimson hue to a perfect mouthfeel and hop/malt balance, it is as well-crafted a beer for the style on Planet Earth. Yes, I like it, especially as ridiculously fresh as it is right now. Thank you Avery.   
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.75 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 5 Maltier than most IIPA's, poured a dark amber color. Bought it on a whim. I didn't realize what I had. It was delicious! 
look: 5 | smell: 4.5 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 3.5 | taste: 3.75 | feel: 4 | overall: 4 Poured from a 22oz bomber into a HF snifter/wine glass. Pours a dark, rusty auburn color with about a one finger head. Laces well, and there is an abundance of sediment floating around in there. The bottle has been sitting in my fridge for about 3-4 weeks. Medicinal smell, some alcohol in the nose. Taste is sweet, caramel like. This is a malty imperial IPA, alcohol is present in the taste but not overwhelming. This one is a sipper.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.25 | smell: 4.75 | taste: 4.25 | feel: 4.25 | overall: 4.75 Very nice and complex. Not overly sweet like many doubles. The finish is slightly too astringent, but this is splitting hairs. 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 1 pint 6 oz bottle poured into an IPA glass (labelled "RELEASE No. 21 JAN 2015"). Slightly hazy, orange amber; good frothy head of off white foam and nice lacing. Full nose and flavor; plenty of malt body, grains and caramel without being too sweet; layers of hops - grapefruit rind, herbs, resin, tobacco, earth and slight sweeter fruit. A bit more than medium body with moderate carbonation. Balanced, full and all round enjoyable.   
look: 4.5 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 A very good and powerful brew. 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.25 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 4.5 | taste: 4 | feel: 3.5 | overall: 4.75 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 
look: 5 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.25 | smell: 3.25 | taste: 3.5 | feel: 4.25 | overall: 3.5 
look: 4.25 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 4.75 Delicious taste and smell. Tastes of mango citrus flavors one of the best IPAs I've ever had. 
look: 3 | smell: 3.5 | taste: 3 | feel: 4 | overall: 4 Bomber poured into shaker pint and shared with Tim K. Orange and clear body with an off-white head that sticks and leaves lace patches. Aroma is citrus (mostly grapefruit), tobacco, honey, and caramel malt. Taste is moderately bitter with a touch of malty sweetness, centered around grapefruit peel, pine, hop resin, and caramel. Medium body, slightly creamy texture, average carbonation, bitter finish with a hint of alcohol.   
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 2.25 
look: 4.5 | smell: 4.5 | taste: 4.25 | feel: 4.75 | overall: 4.5 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 3.5 | taste: 4 | feel: 4.5 | overall: 4.25 Little to no head. Dark unfiltered look. Smell really malty, sort of like hopageddon. This initial taste is very crisp with a subtle bite to the cheeks. Afterwards, very malty with some hop taste. Also, they did a great job in hiding the 10%   
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.5 Poured into a Dogfish Head IPA glass.    A - 4.5 - Pours a deep caramel orange color. Massive head potential for the ABV being so high. Formed a three finger head of slightly off-white, dense head. Really awesome head retention and lacing.  S - 4.5 - Pineapple, oranges, caramel, grapefruit, hops and a light touch of malt.  T - 4.75 - Upfront there is a really unique taste that sets this one apart as a unique DIPA for me. Similar to the candy, there is a sweet-tart type tartness upfront, which fades into a light maltiness and ends on a hoppy bitter tone. Perfectly executed flavor development. The tartness upfront is very tasty, the maltiness softens the blow so to speak into the bitter, hoppy ending. Very well balanced, especially for it being an imperial.  F - 4.75 - Oily and creamy mouthfeel, medium bodied.  O - 4.5 - This is a really great imperial IPA and the tartness of the taste is something unique and will drink a little off the beaten path and be something different for the seasoned IPA drinker. Well worth trying for fans of the style and you cant beat 7 bucks for a bomber!   
look: 4.75 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 4.75 Very Tasty Hop Forward Double IPA 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Appearance: Poured a clear amber color, nice two finger fluffy white head, great retention and lacing.  Smell: Great tropical and citrus aromas, lots of pineapple, mango and grapefruit with some light sweet malt aromas.  Taste: Some very nice mango and grapefruit flavors, with a very nice sweet malt backbone, very tasty!  Mouthfeel: Medium to heavy bodied, nice creamy finish.  Overall: Such a tasty beer, fantastic when it's fresh. Ranks right up there with some of the best DIPAs.   
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.75 Really good IPAD. My top 5 favorites! 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 4.75 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.25 | taste: 4.25 | feel: 5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 3.75 | overall: 4.25 
look: 4 | smell: 5 | taste: 4.75 | feel: 5 | overall: 5 Very smooth!  I enjoyed it! 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.75 | feel: 4.5 | overall: 4.5 Pours a dark orange color with a one finger foamy head. It has a deep, earthy flavor to the hops, almost like a British ipa. There is also a good amount of pineapple and mango. Green apple and a sweet, bready malt. The flavor is intensely malty, but it has enough bitterness to support it. The mouthfeel is nice and creamy. Overall, this is a top notch ipa, however, i would enjoy a little more intensity in the hop department.   
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 3.75 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 5 
look: 5 | smell: 5 | taste: 5 | feel: 4 | overall: 4.75 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 3.75 | overall: 4 Pours a golden orange colour and clear with a one finger frothy khaki head.  Aromas of fresh baked bread, citrus, and pine.  Beautiful complexed, grapefruit finish with a pine finish. Lots of citrus!  Thick aftertaste with bitter mouth feel.  Very good IPA.   
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.5 | smell: 4 | taste: 3.5 | feel: 4 | overall: 3.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Growler purchased from local Heinen's grocery store for $15.99/64oz.    Orange-ruby elixir into DFH chalice. One finger, slight off-white head, dissipates to rim. Thick lacing from top to bottom.    Nice aroma of tropical fruits (pineapple, mango, gf) plus some nice pine from the simcoe. There is a bit of malt biscuit which leaks through.    Smooth hop bitterness, tropical fruits, a bit more pine than the nose. The malt sweetness really comes through and knocks back the hops.    Medium to heavy body, a bit of an alcohol feel mid swallow.    Overall an above average DIPA, but no where near the big boys. Too much malt which is what Avery is shooting for, a "balanced" DIPA.   
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.5 | taste: 4.25 | feel: 4.5 | overall: 4.25 Slick, almost oil mouth feel, the hops flavor is not as heavy as I anticipated for a dipa,very mellowed out by a wave of malty bread flavor on the back end. Nice mix of flavors, great balance.   
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.5 | smell: 4.75 | taste: 3.75 | feel: 4 | overall: 4 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 5 | overall: 4.5 
look: 4 | smell: 3.75 | taste: 3.5 | feel: 4 | overall: 3.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Bright crisp clean, little bit of citrus, little bit of citrus zest, a little bit of pine. Very excellent 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.75 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.75 | smell: 4.5 | taste: 5 | feel: 4.75 | overall: 5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.5 | smell: 3.75 | taste: 3.5 | feel: 3.25 | overall: 3.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 Pours a yellow amber with white head. Smells of grapefruit, barley, piney. Tastes of sweet malts, citrus, pine, gassy. Full bodied and medium carbonation. Leaves a piney sweet aftertaste with pine resin on the lips.   
look: 4.75 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
lysergicdream 
moshea 
Minski405 
tkrane 
johnscooper 
jamesgaither 
SeattleBoB76 
Stephenjtorres 
mta11c 
erushing 
IreRican 
cmwilliq 
Jaywalsh20 
SIRSOG 
JesusApodaca 
ManBearPat 
MaxWillis 
texaswhiplash 
VBWharfRat 
newbeeraday 
yaksurf 
Chris24tian 
Akravatz 
Hopped_up_Chuck 
Mealhouse 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.75 Very well-balanced IPA - hops, citrus, pine notes, sweetness. A treat I am lucky enough to find in some grocery stores. 
Queequegtashtego 
Dtomblin23 
OKFine 
bowzer4birdie 
Swaino 
Hetlegioen512 
bman13 
tappangordo 
dcc449 
a77cj7 
msumike89 
bsling 
EDubLovesBeer 
22 oz. bottle poured into a tulip.    A: Darker copper than I expected with a plenty of head and great lacing.    S: The nose is surprisingly full of sweet citrus, almost burnt, along with a nice refreshing hop character.    T: The taste is way sweeter than expected in a good way. I got a ton of green apple and almost like grilled pineapple. Hops are definitely there and do linger for a bit, but perfectly complement the sweetness.    M: The body is medium to full (for an IPA) with a decent carbonation.    O: I really liked this beer. Couldn't find it anywhere when I went to Denver, so I was surprised when BevMo in SoCal had a few. This is really a great DIPA IMHO and may be one of the easiest to drink I've ever had. I could see how some hop lovers may be left looking for more, but it was almost perfect for my palate.   
RavenForBeer 
lovethebelgians 
harryhops 
jhauf 
BeermanLIc 
olradetbalder 
Amedlin18 
Cougar990 
Hartebreak 
M_chav 
Fox82791 
BeerforBrendan 
Corriecrafts 
phishterrrrrrr88 
JLD78 
chamawaiian 
TigerOwl 
pkkosmatka 
Adeezy4495 
ElJosharino 
Sande 
BabaBeer 
sheenisgod 
Inglewood 
cbbram 
CurtisM 
SCanthony 
cannabispinoy 
Lobina 
cheesy26 
mjfabian 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
dannymo24 
Michael_Paris 
simplejj81 
dking1525 
ADKbeerguy 
Williaar 
Phoenix2443 
Beef_Curtains 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.5 Served from 22oz bottle into 16oz tulip  Release No. 22   April 2015    Two lines printed on the bottle read — "15112F5 / 1356263" so this means bottled on April 22, 2015 from brew tank F5. Reviewed fully on June 27, 2015. I've had this for about a month now and didn't realize how fresh it was. A couple months in the bottle should do this beer no injustice.    A — Poured carefully out of the bottle, as there was a bit of sediment visible near the bottom of the bottle when held up to the light. This pours a reddish, coppery amber hue in the glass. There is an initially tall, off-white colored head that settles and fades into a thin layer atop the body of the beer. Lacing left behind is supremely consistent and heavy/sticky.     S — Smells of dank, piney, resinous, hoppy fucking goodness. Very hoppy and bitter, lots of juicy Simcoe hop character, as well as a bit of Centennial spiciness and Columbus sweetness.    T — A true hop bomb, tons of bitter, piney, dank, herbaceous, resinous, peppery, earthy, herbal, slightly sweet notes. Extremely hop forward and bitter, while still having enough of a malt foundation to keep this from being excruciatingly bitter, lots of nice sweet malt characteristics, caramel specifically. Very nice balance of bitter and sweet.    M — Medium bodied, ample carbonation, seriously cannot believe that this beer is 10%+ ABV, supremely smooth and no hint of alcohol whatsoever.    O — Fantastic overall, have had this many times before on-tap, but needed to add a full review, this is a fantastic beer, perhaps a "sleeper pick" in some regards, very nice.   
