look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 Very nice double IPA with some great flavors and nice blend of hops. Pours a slightly darker yellow color with some faint haze, small amount of white foamy head and some spotty lingering lacing. Smells great, nice combination of citrus zest and floral hops - and those floral hops really pop at the end of a long inhale. Also a little malt, vanilla and caramel. Tastes of fruity hops - mainly grapefruit, mango, tangerine and pineapple. The floral hops are less pronounced. Nice notes of vanilla, bread, caramel and malt. Smooth, clean, crisp, mild mouthfeel and good carbonation. I didn’t experience as much bitterness as other reviews had described - instead, I was struck by the bright floral hoppy notes and good mild malt backbone that didn’t overwhelm the flavors. Very well done.   
look: 5 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 DATE TASTED: August 30, 2015 ... GLASSWARE: Duvel tulip... OCCASION: last Movie prep for the new school year with the Return of the King... APPEARANCE: swirling explosion of effervescence cuts through an imposingly hazy, dirty gold body... thick, pillowy, two-finger white head retains impressively... large, looping spaces resembling coral holds steady... AROMA: emboldened lemon and melon with a resinous strength... a nice, subtly malty contour weaves itself in that suggests an attempt at balance... orange and mango in abundance... some alcohol leeches into the nose... PALATE: surprisingly light and smooth, despite the 8.7% ABV , almost as palatable as a pale ale... almost no aftertaste is equally astonishing... as drinkable as a double IPA could be... TASTE: lemon is strong and center, with mango, apple and other fruits...slightly alcoholic, which is off-putting... caramel late, which rounds enough to balance... OVERALL: Saving the imposing silhouette of the DirtWolf for the last day before the school year begins anew, and it is well worth it... a big experience that warms and emboldens, with enough flavor to merit the hoppiness ... not at the level of the almighty HopDevil, but a worthwhile beer that might not be worth its price tag, truth be told... ...   
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.25 | overall: 4.25 12oz bottle poured into a wide flute glass / pint glass. The aroma is a warm, pleasant, strong citrus and toffee blend with secondary floral and pine notes as well as an undertone of biscuits and earth. It's appearance is an active, effervescent, clear oily orange with a dense, frothy, and abundant, white head that has good retention and lace. The taste is a wonderfully smooth medium high sweet with a complimentary, well blended medium / medium high bitter. The creamy texture has a smooth and foamy carbonation with a medium body. The profile is primarily caramel with a nice citrus compliment, supported by dry pine and earth notes. The finish is dry and clean with a zesty citrus grassy and a mellow bitter herb and earth (a caramel sweetness smoothes out the finish late). These flavors stay strong in the chalky aftertaste, but after a decent amount of time, it turns to a mild burnt bread crust and pine with a touch of citrus to clean up nicely with just a touch of stickiness.   
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.25 | feel: 4.25 | overall: 3.75 
look: 3 | smell: 3 | taste: 2.75 | feel: 3 | overall: 3 
look: 4.25 | smell: 4.5 | taste: 5 | feel: 4.5 | overall: 5 
look: 4 | smell: 4.25 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 Pours a golden straw color, fast dissipating head. Aroma is grapefruit, earthy, and floral. Taste is on par with the aroma; citrus tones up front fade to floral and resinous hops. The malt balances the bitterness perfectly. The feel is the only standard aspect of this ale, it feels thin. Overall amazing double. One of my favorites!   
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.75 Great nose. Waiting for it to warm up to get a better sense of the taste 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 I have a strong affinity for trying doubles. This is arguably the best I've ever had. 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.5 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 3.25 | smell: 3 | taste: 3.25 | feel: 3 | overall: 3.25 Not a great example of this style. Hop Devil is a way better DIPA and Hop Devil is an IPA 
look: 3.75 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.5 
look: 4.5 | smell: 4 | taste: 4 | feel: 4.5 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 3.5 | smell: 2 | taste: 1.75 | feel: 2.5 | overall: 1.75 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 12oz. Bottle  Enjoy By: 20 Oct 15    Pours a very nice slightly cloudy golden yellow color, very nice carbonation, with a nice one-finger creamy off-white head, which leaves some nice sticky lacing behind. The nose is hoppy, with some very nice citrus/pine notes. The taste is very nice, hoppy, citrusy, and some nice pine notes. Medium body, with a very nice dry/bitter finish. Overall a very tasty brew. It's been years since I've had anything from Victory. Glad to see it here. I've always loved this brewery.   
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.75 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 This has been one of my favorite beers since it's inception a few years back. Pours with a relatively small head and light golden-orange color. Big floral scent, with loads of citrus and some hints of pine (or "dirt" in this case). The taste hits you with a ton of citrus and earthy hops, really nice mix of bitterness and sweetness coats your mouth on the way through and lingers. Though it's absolutely a DIPA through and through, the drinkability is fantastic. My family would get a case of this and take it on trips to Cape Cod; my brother and I would drink these without even thinking twice about it. Very enjoyable experience.   
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.75 | smell: 5 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 5 | smell: 4.75 | taste: 5 | feel: 5 | overall: 4.75 My 1st taste of victory brewery was a winning one Double IPA superb carbonation not to fruity not to bitter.. I will be buying more of this in future something rarely think ..   
look: 3.75 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 Pours with a pale yellow body and soft white head. The color is actually a bit light for a DIPA. The nose is pure piney citrus hops, missing s bit of malt sweetness to make it perfect. Flavors are spot on with potent resin hops that never get overwhelming. Excellent.   
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.25 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 A solid DIPA, but I can't say I understand this being in the top 250. Perhaps the bottle I had wasn't fresh enough? Seemed to be on par with a lot of the double IPAs on the shelf, not entering into the rarefied air where Trillium, HF, Lawsons, and Alchemist play.   
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 5 | smell: 5 | taste: 5 | feel: 4.5 | overall: 4.75 
look: 4.5 | smell: 4.75 | taste: 4.25 | feel: 4.5 | overall: 4.5 Hoppy goodness 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 5 | overall: 4.75 Victory DirtWolf.    I've over looked this one probably a hundred times at my local craft shop and had no idea about its critical acclaim until I happened to stumble upon it on here. Since it isn't a massively hyped $8 bottle, I can assume the ratings shall not let me down. At least I hope not.    Look - Pours a moderately deep golden with a two finger white head that sticks around throughout the entire glass. Carbonation appears high and is even giving me the illusion of a cyclone going on in my glass. Bottle is quite attractive as well which is a slight bonus for this category. Leaves spiral lacing all throughout my glass. This category would get a perfect score if the beer would have been a bit darker. 4.75.    Smell - Y'know how people mention the word ' dank ' with some beers? With this is about as dank of a nose as you could possibly get. Nicely balanced centenniel hit on the forefront and quite floral and leafy. Fruit juices that I can't quite put a finger on. Earthy with just a touch of dirt. 4.75.    Taste - Ever have a beer follow the nose to almost a perfect T? Well this is pretty much that. Centenniel hops stay light to medium with a burst of grapefruit juice and floral aspects followed by the earthiness and just a touch dirty, which makes things more interesting as it kind of compliments the other flavors in a way. 4.75.    Feel - Light and creamy bodied due to the retained head with less carbonation than I had expected after the show it put on in my glass. Swallos easy as can be for the percent. 5.    Overall - Dangerous stuff right here. Drinkability is second to none. Has all the flavors you want in a DIPA without being one sided. Surely not malt heavy. The earthy edge is a bit weird in this guy, but other than that, this is still one of my favorite beers of all time hands down. Could drink morning, day or night, spring, summer, fall or winter. 4.75.   
look: 3.25 | smell: 4.5 | taste: 4.5 | feel: 3.5 | overall: 4 Poured from a bottle into a pint glass.    Appearance: slightly hazy, golden color with apparent sediment; about a one inch foamy head with good retention; decent lacing    Smell: citrusy; hoppy; fresh cut grass    Taste: tangy grapefruit up front and lingering in the aftertaste; mild hop bitterness; somewhat leafy    Mouthfeel: slight alcohol bite; somewhat "dirty" or mouth coating; a little bit dry    Overall: I was little bit disappointed by this beer. It's typically hoppy and perfectly drinkable, don't get me wrong. I don't know why, but I was expecting more from this DIPA; nothing I can put my finger on. The sediment caught me off guard too, I wasn't expecting that. maybe that's where the "dirt" in DirtWolf comes from. Certainly not horrible, but it didn't knock my socks off either.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 355ml bottle bought from The Corkscrew, Lucan    Poured a nice rich clear golden colour. Slightly off white head with hints of copper poured pretty loose and fizzy then faded almost instantly to light wispy coating with thickish edging... very light carbonation... some patchy lacing...    Aroma - Big blast of juicy tart fruits (melons, pears, lemons) followed by quite a surprising amount of sweet caramel malts, strong piney resin and citrus hopiness, faint tobacco, quite rubbery, honey, cut wet grass / hay...    Taste - Tons of piney and grassy bitterness up front, juicy tart fruits (grapefruit, lemons, pears, bitter oranges), nice caramel malts and notes of floral honey balance out the hops, quite herbal, metallic, earthy tobacco notes, faint salty notes, quite perfumed...    M&D - Fairly smooth with a little oiliness in the background then some sharpness comes through... full bodied... pretty damn drinkable for a nearly 9% beer as the alcohol is very well hidden    Overall - A supremely good DIPA - big, bold and full of flavour but very well balanced... recommended..   
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 A refreshing DIPA that I found while visiting Hilton Head Island, SC. Now I need to find a local establishment back in CT that has it on tap. 
look: 4 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4 | taste: 3.5 | feel: 3.75 | overall: 3.75 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 A couple weeks after the drink by date so may have skewed the results. Want to try a fresh one next time 
look: 4.5 | smell: 4.75 | taste: 4.5 | feel: 4.75 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 / 
look: 4.5 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.25 | smell: 3.25 | taste: 3.25 | feel: 3.25 | overall: 3.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 3.5 | smell: 3.25 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4 Really great little IPA from Victory. Its a double but is very easy drinking. A little on the piney side for me as I am more a fan of Citrus IPAs but still good   
look: 3.25 | smell: 2.75 | taste: 3 | feel: 3 | overall: 2.75 
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 What a great IPA! Bill and Ron hit it out of the park on this one! Competes with anything on the market! Great taste and 8.7 ABV = Great job! Thanks for making an IPA "for my taste"!!   
look: 4 | smell: 4 | taste: 4 | feel: 3.5 | overall: 4 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.75 
look: 3.5 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 4.75 | overall: 4.75 
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Bottle. Pours clearish orange with a moderately lasting off white head. Aroma of citrus, pear, melon, grassy. Taste is of citrus, burnt brown sugar, mango, pineapple. Long bitter finish. Oily mouthfeel. Soft to medium carbonation.   
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.25 
look: 4.75 | smell: 3.75 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 3.75 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 L: Amber, nice lacy head   S: citrus and tropical fruit   T: See smell  F: coats the tongue nicely   O; this is an awesome brew 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 4.25 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 12oz bottle poured into a tulip - Enjoy by date Oct.1 2015  Consumed 8/23/2015    Color - Golden in color. One finger white head, small tight bubbles. Good amount of carbonation.     Smell - Juicy, pineapple, sweet orange, tons of grapefruit, some pine dankness. Awesome smelling beer.    Taste - Initially, you get hit with a nice pop of dank bitterness. Mid palate is where the magic happens...tons of grapefruit, pineapple, orange, mango, good amount of pine/resin. No booze. Super drinkable.     Feel - Medium body. Dry finish. Leaves you wanting more.    Overall - In my area, this is the best readily available DIPA on the shelves. Victory really knocked it out of the park with this one. Will always hold a spot as one of my top 5 favorite beers.   
look: 4 | smell: 4.5 | taste: 4 | feel: 4 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 4 | overall: 3.75 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 4.5 | taste: 4.25 | feel: 5 | overall: 4.5 
look: 4.25 | smell: 4.75 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.75 
look: 4 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 3.5 | smell: 3.5 | taste: 3.5 | feel: 3.5 | overall: 3.5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 3.75 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 Really enjoyed this on tap. May be my favorite double IPA 
look: 3.75 | smell: 3.75 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.75 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4 Nice golden color with a lot of carbonation. Extremely super hoppy smell which is typical of this excellent brewery. Victory does the best pale ales - period. Supper hoppy taste with non of that bitter after taste. Tons of floral taste as well.   
look: 4.25 | smell: 4 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 4.25 | feel: 4 | overall: 4 Great cost for a good beer. 
look: 4 | smell: 4 | taste: 4 | feel: 4 | overall: 4 Pours a golden straw color and I swear there was a green hue to it as it came out the bottle. Probably from all the hops, or my mind is playing tricks on me. Very clear/filtered beer. Head was lacking but it retained well. Smells of sweet malt and pine but not overly odorous. Citrus hits the tongue first followed my a touch of caramel sweetness and bitter pine. This is a more bitter DIPA than some others that I have had. Well balanced beer, but I don't think it is as good as most people say.   
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.5 
look: 4.5 | smell: 4.25 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.75 | taste: 4.75 | feel: 4.75 | overall: 4.5 One of the early, widely available DIPAS and still at an incredible price point. 8.99/4 pack looks better than ever in today's ever rising consumer costs padding the wallets of craft brewers. Its not THE BEST, but it's a very good IPA with grape and Champaign notes (similar to Duvel Tripel Hop). Its easy drinking, lighter, and at 8.7% still competes with the mega-ABV IPAS (because if obnoxious cost isn't an indicator of great beer, surely an obnoxious ABV will sell). One of the best. If you're a self proclaimed beer geek that just follows the sheep, walk outside the herd and try Dirt Wolf. You'll find great beer doesn't have to cost 14-16 bucks to be really good.   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 has a copper hue with a nice head  sweet and hoppy notes like citrus I expected, piney  a nice balanced beer for me, edgy.robust  easily a dangerously drinkable beer!   
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 My favorite go-to! Not my favorite overall, but I can drink this pretty much anytime. It is a perfect DIPA with so many different flavors going on as you sip it. I was not huge on Victory before this beer, and now they have my full attention!   
look: 4 | smell: 4 | taste: 3.75 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 3.5 
look: 4.5 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.5 | overall: 4.25 An insane amount of pine in its aroma. A surprisingly refined flavor to it, with a unique "tang" to it that I haven't found in any other IPAs. Little bitterness to it, though it may just be that I'm at the end of a flight and I'm just not noticing it.   
look: 4 | smell: 3.75 | taste: 4 | feel: 4 | overall: 4 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4 | smell: 4 | taste: 4 | feel: 4.25 | overall: 4 
look: 4 | smell: 4.25 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4.75 | taste: 4.75 | feel: 4.5 | overall: 4.5 A great beer I can find most everywhere. Resinous and piney, great nose and the 8.7 ABV is well hidden by the long finish. A go to DIPA. 
look: 4.75 | smell: 5 | taste: 4 | feel: 4.25 | overall: 4.5 
look: 4 | smell: 4 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.5 | taste: 3.75 | feel: 3.25 | overall: 3.5 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.5 Great double IPA, notes of pine 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 4.25 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 4.5 | taste: 4.75 | feel: 4.5 | overall: 4.75 My favorite IIPA I can find locally 
look: 3.25 | smell: 3.5 | taste: 3.25 | feel: 4 | overall: 4 12 Fl Oz bottle. Enjoy by 29/10/2015. Opaque, pale gold colour with a generous, slightly off-white head, which thinned out but left some nice lacing. Floral aroma of grapefruit, pine, earthiness, honey and malt. Low to medium sweetness and similar bitterness. Medium / full body, very noticeable alcohol (boozy but without the burn), smooth, almost oily texture and some gentle bitterness in the finish. Nicely balanced and not as bitter as I was expecting, I consider this one to be decent without being exceptional. 7.   
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 3.75 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.25 Pours hazy golden orange small white head, smells of piney dank grapefruit, tastes of grapefruit and crisp malts, smooth mouthfeel great grapefruit finish with moderate carbonation.   
look: 4 | smell: 4.75 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4 | smell: 4 | taste: 3.5 | feel: 3.5 | overall: 3.75 
look: 4 | smell: 4.25 | taste: 4 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.75 | smell: 4 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 4.5 | smell: 5 | taste: 4.75 | feel: 4.75 | overall: 4.75 Low malt. Crisp fresh hop flavor. Lots of citrus and pine. One of the most refreshing IPAs I've ever had. 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 5 | smell: 4.5 | taste: 4.75 | feel: 4.75 | overall: 4.75 Straw colored, citrus forward double ipa with a very light biscuity malt base. Very drinkable and widely distributed beer. If you aren't lucky enough to get your hands on pliny or heady settle for dirtwolf and you won't be disappointed.   
look: 4 | smell: 4 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.75 | smell: 4.75 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4.25 | taste: 4.5 | feel: 4 | overall: 4.5 
look: 4 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4 | smell: 4 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.75 | smell: 4.75 | taste: 5 | feel: 5 | overall: 5 The best double I've tasted. Truly, a model for the style. And it's a blessing that this is ALWAYS available! Lots of nearly-overripe apricot and lots of pine. Perfectly carbonated. Precisely balanced alcohol presence. I LOVE this beer. Can you tell?   
look: 4 | smell: 4.25 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.5 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 4 | smell: 4.25 | taste: 4.5 | feel: 4.25 | overall: 4.25 
look: 3.5 | smell: 3.75 | taste: 4.25 | feel: 4.25 | overall: 4 
look: 5 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
look: 3.75 | smell: 4 | taste: 4 | feel: 3.75 | overall: 4 Expected this to be overly hoppy as it's a DIPA, but it wasn't. It was hoppy, but in a good way. Really enjoyed it. 
look: 4.5 | smell: 3.75 | taste: 4.5 | feel: 4.25 | overall: 4.5 
look: 3.5 | smell: 3.25 | taste: 3.25 | feel: 4 | overall: 3.5 Overall its a good IPA but nothing special. The bitterness was there but flavor was lacking. The flavor of most great IPAs is a mix of hops, citrus, and many other notes. But DirtWolf was more of just the bitter hop side and had a bread/cracker after taste.     Not a bad IPA, worth a try. I feel that theres many others that are much better   
look: 4 | smell: 4.25 | taste: 4.25 | feel: 4.25 | overall: 4.25 
look: 3.75 | smell: 3.75 | taste: 3.75 | feel: 3.75 | overall: 3.75 
look: 4.25 | smell: 4.25 | taste: 4.25 | feel: 4 | overall: 4.25 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4 
look: 4.5 | smell: 4.5 | taste: 4.5 | feel: 4.5 | overall: 4.5 
look: 4.25 | smell: 4 | taste: 3.75 | feel: 4 | overall: 4.25 
look: 4.75 | smell: 5 | taste: 5 | feel: 5 | overall: 5 
